,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2097,-119.38,49.96,KELOWNA,1123939,2021-02-03 09:00,2021,2,3,09:00,-0.4,,-0.8,,97.0,,0.0,,7.0,,5.0,,16.1,,96.58,,,,-2.0,,
2098,-119.38,49.96,KELOWNA,1123939,2021-02-03 10:00,2021,2,3,10:00,0.4,,0.0,,97.0,,0.0,,6.0,,4.0,,16.1,,96.66,,,,,,
2099,-119.38,49.96,KELOWNA,1123939,2021-02-03 11:00,2021,2,3,11:00,2.3,,0.4,,87.0,,0.0,,,M,4.0,,16.1,,96.75,,,,,,
2100,-119.38,49.96,KELOWNA,1123939,2021-02-03 12:00,2021,2,3,12:00,3.1,,-0.8,,76.0,,0.0,,7.0,,4.0,,16.1,,96.8,,,,,,
2101,-119.38,49.96,KELOWNA,1123939,2021-02-03 13:00,2021,2,3,13:00,3.9,,-0.1,,75.0,,0.0,,,,0.0,,16.1,,96.83,,,,,,
2102,-119.38,49.96,KELOWNA,1123939,2021-02-03 14:00,2021,2,3,14:00,4.7,,-2.4,,60.0,,0.0,,,,0.0,,16.1,,96.84,,,,,,
2103,-119.38,49.96,KELOWNA,1123939,2021-02-03 15:00,2021,2,3,15:00,5.4,,-2.2,,58.0,,0.0,,17.0,,4.0,,16.1,,96.9,,,,,,
2104,-119.38,49.96,KELOWNA,1123939,2021-02-03 16:00,2021,2,3,16:00,4.4,,-3.6,,56.0,,0.0,,31.0,,8.0,,16.1,,96.93,,,,,,
2105,-119.38,49.96,KELOWNA,1123939,2021-02-03 17:00,2021,2,3,17:00,0.5,,-2.9,,78.0,,0.0,,6.0,,5.0,,16.1,,96.98,,,,,,
2106,-119.38,49.96,KELOWNA,1123939,2021-02-03 18:00,2021,2,3,18:00,-0.7,,-3.1,,84.0,,0.0,,35.0,,4.0,,16.1,,97.02,,,,-2.0,,
2107,-119.38,49.96,KELOWNA,1123939,2021-02-03 19:00,2021,2,3,19:00,-1.3,,-3.0,,88.0,,0.0,,34.0,,5.0,,16.1,,97.03,,,,-3.0,,
2108,-119.38,49.96,KELOWNA,1123939,2021-02-03 20:00,2021,2,3,20:00,-2.1,,-3.4,,91.0,,0.0,,36.0,,5.0,,16.1,,97.03,,,,-4.0,,
2109,-119.38,49.96,KELOWNA,1123939,2021-02-03 21:00,2021,2,3,21:00,-2.1,,-3.5,,91.0,,0.0,,,M,5.0,,16.1,,97.09,,,,-4.0,,
2110,-119.38,49.96,KELOWNA,1123939,2021-02-03 22:00,2021,2,3,22:00,-3.6,,-4.2,,96.0,,0.0,,,,0.0,,16.1,,97.16,,,,,,
2111,-119.38,49.96,KELOWNA,1123939,2021-02-03 23:00,2021,2,3,23:00,-3.0,,-4.3,,91.0,,0.0,,,,0.0,,16.1,,97.21,,,,,,
2112,-119.38,49.96,KELOWNA,1123939,2021-02-04 00:00,2021,2,4,00:00,-4.0,,-5.0,,93.0,,0.0,,,,0.0,,16.1,,97.21,,,,,,
2113,-119.38,49.96,KELOWNA,1123939,2021-02-04 01:00,2021,2,4,01:00,-3.5,,-4.1,,96.0,,0.0,,5.0,,5.0,,16.1,,97.19,,,,-6.0,,
2114,-119.38,49.96,KELOWNA,1123939,2021-02-04 02:00,2021,2,4,02:00,-3.7,,-4.4,,95.0,,0.0,,,M,4.0,,16.1,,97.19,,,,-5.0,,
2115,-119.38,49.96,KELOWNA,1123939,2021-02-04 03:00,2021,2,4,03:00,-2.2,,-3.8,,89.0,,0.0,,6.0,,5.0,,16.1,,97.16,,,,-4.0,,
2116,-119.38,49.96,KELOWNA,1123939,2021-02-04 04:00,2021,2,4,04:00,-3.1,,-3.8,,95.0,,0.0,,,M,4.0,,16.1,,97.14,,,,-5.0,,
2117,-119.38,49.96,KELOWNA,1123939,2021-02-04 05:00,2021,2,4,05:00,-2.1,,-3.1,,93.0,,0.0,,,M,4.0,,16.1,,97.12,,,,-4.0,,
2118,-119.38,49.96,KELOWNA,1123939,2021-02-04 06:00,2021,2,4,06:00,-2.1,,-3.0,,93.0,,0.0,,,,0.0,,16.1,,97.09,,,,,,
2119,-119.38,49.96,KELOWNA,1123939,2021-02-04 07:00,2021,2,4,07:00,-1.7,,-2.7,,93.0,,0.0,,,,0.0,,16.1,,97.1,,,,,,
2120,-119.38,49.96,KELOWNA,1123939,2021-02-04 08:00,2021,2,4,08:00,-1.4,,-2.2,,94.0,,0.0,,5.0,,4.0,,16.1,,97.08,,,,-3.0,,
2121,-119.38,49.96,KELOWNA,1123939,2021-02-04 09:00,2021,2,4,09:00,-0.6,,-2.4,,88.0,,0.0,,,,0.0,,16.1,,97.08,,,,,,
2122,-119.38,49.96,KELOWNA,1123939,2021-02-04 10:00,2021,2,4,10:00,0.3,,-1.0,,91.0,,0.0,,,,0.0,,16.1,,97.11,,,,,,
2123,-119.38,49.96,KELOWNA,1123939,2021-02-04 11:00,2021,2,4,11:00,1.6,,-1.2,,82.0,,0.0,,16.0,,5.0,,16.1,,97.1,,,,,,
2124,-119.38,49.96,KELOWNA,1123939,2021-02-04 12:00,2021,2,4,12:00,2.3,,-1.4,,77.0,,0.0,,15.0,,9.0,,16.1,,97.03,,,,,,
2125,-119.38,49.96,KELOWNA,1123939,2021-02-04 13:00,2021,2,4,13:00,2.6,,-1.4,,75.0,,0.0,,18.0,,8.0,,16.1,,96.98,,,,,,
2126,-119.38,49.96,KELOWNA,1123939,2021-02-04 14:00,2021,2,4,14:00,3.0,,-1.0,,75.0,,0.0,,16.0,,5.0,,16.1,,96.95,,,,,,
2127,-119.38,49.96,KELOWNA,1123939,2021-02-04 15:00,2021,2,4,15:00,2.9,,-0.7,,77.0,,0.0,,,,0.0,,16.1,,96.91,,,,,,
2128,-119.38,49.96,KELOWNA,1123939,2021-02-04 16:00,2021,2,4,16:00,2.9,,-1.1,,75.0,,0.0,,16.0,,5.0,,16.1,,96.84,,,,,,
2129,-119.38,49.96,KELOWNA,1123939,2021-02-04 17:00,2021,2,4,17:00,2.2,,-0.9,,80.0,,0.0,,,M,4.0,,16.1,,96.81,,,,,,
2130,-119.38,49.96,KELOWNA,1123939,2021-02-04 18:00,2021,2,4,18:00,2.2,,-0.5,,83.0,,0.0,,30.0,,5.0,,16.1,,96.71,,,,,,Rain
2131,-119.38,49.96,KELOWNA,1123939,2021-02-04 19:00,2021,2,4,19:00,1.1,,0.4,,95.0,,0.0,,,M,4.0,,16.1,,96.6,,,,,,Rain
2132,-119.38,49.96,KELOWNA,1123939,2021-02-04 20:00,2021,2,4,20:00,1.4,,0.4,,93.0,,0.0,,20.0,,5.0,,16.1,,96.49,,,,,,Rain
2133,-119.38,49.96,KELOWNA,1123939,2021-02-04 21:00,2021,2,4,21:00,1.6,,0.7,,94.0,,0.2,,18.0,,9.0,,16.1,,96.39,,,,,,Rain
2134,-119.38,49.96,KELOWNA,1123939,2021-02-04 22:00,2021,2,4,22:00,1.2,,0.6,,96.0,,0.2,,18.0,,8.0,,16.1,,96.27,,,,,,Rain
2135,-119.38,49.96,KELOWNA,1123939,2021-02-04 23:00,2021,2,4,23:00,1.0,,0.9,,99.0,,0.5,,16.0,,8.0,,16.1,,96.09,,,,,,Rain
2136,-119.38,49.96,KELOWNA,1123939,2021-02-05 00:00,2021,2,5,00:00,1.3,,1.2,,99.0,,0.0,,10.0,,5.0,,16.1,,96.02,,,,,,Rain
2137,-119.38,49.96,KELOWNA,1123939,2021-02-05 01:00,2021,2,5,01:00,1.6,,0.9,,95.0,,0.8,,22.0,,5.0,,16.1,,95.98,,,,,,Rain
2138,-119.38,49.96,KELOWNA,1123939,2021-02-05 02:00,2021,2,5,02:00,0.9,,0.8,,99.0,,0.5,,19.0,,4.0,,16.1,,95.98,,,,,,Rain
2139,-119.38,49.96,KELOWNA,1123939,2021-02-05 03:00,2021,2,5,03:00,0.6,,0.6,,100.0,,0.2,,,,0.0,,16.1,,96.03,,,,,,Rain
2140,-119.38,49.96,KELOWNA,1123939,2021-02-05 04:00,2021,2,5,04:00,0.6,,0.6,,100.0,,0.0,,,,0.0,,9.7,,96.08,,,,,,"Rain,Fog"
2141,-119.38,49.96,KELOWNA,1123939,2021-02-05 05:00,2021,2,5,05:00,0.7,,0.7,,100.0,,0.0,,,M,4.0,,8.1,,96.17,,,,,,Fog
2142,-119.38,49.96,KELOWNA,1123939,2021-02-05 06:00,2021,2,5,06:00,1.0,,1.0,,100.0,,0.0,,8.0,,8.0,,16.1,,96.28,,,,,,
2143,-119.38,49.96,KELOWNA,1123939,2021-02-05 07:00,2021,2,5,07:00,0.9,,0.9,,100.0,,0.0,,9.0,,5.0,,16.1,,96.4,,,,,,
2144,-119.38,49.96,KELOWNA,1123939,2021-02-05 08:00,2021,2,5,08:00,1.0,,1.0,,100.0,,0.0,,1.0,,8.0,,9.7,,96.58,,,,,,Fog
2145,-119.38,49.96,KELOWNA,1123939,2021-02-05 09:00,2021,2,5,09:00,0.9,,0.9,,100.0,,0.0,,,,0.0,,3.6,,96.65,,,,,,Fog
2146,-119.38,49.96,KELOWNA,1123939,2021-02-05 10:00,2021,2,5,10:00,1.9,,1.9,,100.0,,0.0,,,M,4.0,,9.7,,96.72,,,,,,Fog
2147,-119.38,49.96,KELOWNA,1123939,2021-02-05 11:00,2021,2,5,11:00,4.3,,2.4,,87.0,,0.0,,,M,5.0,,16.1,,96.72,,,,,,
2148,-119.38,49.96,KELOWNA,1123939,2021-02-05 12:00,2021,2,5,12:00,6.2,,0.6,,68.0,,0.0,,16.0,,8.0,,16.1,,96.69,,,,,,
2149,-119.38,49.96,KELOWNA,1123939,2021-02-05 13:00,2021,2,5,13:00,6.5,,1.2,,69.0,,0.0,,20.0,,8.0,,16.1,,96.66,,,,,,
2150,-119.38,49.96,KELOWNA,1123939,2021-02-05 14:00,2021,2,5,14:00,7.8,,-1.5,,52.0,,0.0,,16.0,,8.0,,16.1,,96.65,,,,,,
2151,-119.38,49.96,KELOWNA,1123939,2021-02-05 15:00,2021,2,5,15:00,8.6,,-3.6,,42.0,,0.0,,,M,4.0,,16.1,,96.63,,,,,,
2152,-119.38,49.96,KELOWNA,1123939,2021-02-05 16:00,2021,2,5,16:00,8.1,,-2.0,,49.0,,0.0,,34.0,,5.0,,16.1,,96.61,,,,,,
2153,-119.38,49.96,KELOWNA,1123939,2021-02-05 17:00,2021,2,5,17:00,3.9,,-0.5,,73.0,,0.0,,34.0,,13.0,,16.1,,96.66,,,,,,
2154,-119.38,49.96,KELOWNA,1123939,2021-02-05 18:00,2021,2,5,18:00,3.3,,-0.5,,76.0,,0.0,,,M,4.0,,16.1,,96.7,,,,,,
2155,-119.38,49.96,KELOWNA,1123939,2021-02-05 19:00,2021,2,5,19:00,1.7,,-0.3,,87.0,,0.0,,,M,4.0,,16.1,,96.71,,,,,,
2156,-119.38,49.96,KELOWNA,1123939,2021-02-05 20:00,2021,2,5,20:00,0.5,,-1.0,,90.0,,0.0,,,M,4.0,,16.1,,96.7,,,,,,
2157,-119.38,49.96,KELOWNA,1123939,2021-02-05 21:00,2021,2,5,21:00,0.1,,-1.2,,91.0,,0.0,,32.0,,8.0,,16.1,,96.71,,,,,,
2158,-119.38,49.96,KELOWNA,1123939,2021-02-05 22:00,2021,2,5,22:00,2.0,,-1.0,,81.0,,0.0,,,M,4.0,,16.1,,96.62,,,,,,
2159,-119.38,49.96,KELOWNA,1123939,2021-02-05 23:00,2021,2,5,23:00,1.0,,-1.1,,86.0,,0.0,,3.0,,5.0,,16.1,,96.59,,,,,,
2160,-119.38,49.96,KELOWNA,1123939,2021-02-06 00:00,2021,2,6,00:00,0.4,,-0.9,,91.0,,0.0,,35.0,,8.0,,16.1,,96.49,,,,,,
2161,-119.38,49.96,KELOWNA,1123939,2021-02-06 01:00,2021,2,6,01:00,0.8,,-1.0,,88.0,,0.0,,36.0,,11.0,,16.1,,96.35,,,,,,
2162,-119.38,49.96,KELOWNA,1123939,2021-02-06 02:00,2021,2,6,02:00,0.9,,-0.7,,89.0,,0.0,,36.0,,13.0,,16.1,,96.24,,,,,,
2163,-119.38,49.96,KELOWNA,1123939,2021-02-06 03:00,2021,2,6,03:00,1.1,,-1.0,,86.0,,0.0,,3.0,,8.0,,16.1,,96.19,,,,,,
2164,-119.38,49.96,KELOWNA,1123939,2021-02-06 04:00,2021,2,6,04:00,1.1,,-0.4,,90.0,,0.0,,36.0,,13.0,,16.1,,96.12,,,,,,
2165,-119.38,49.96,KELOWNA,1123939,2021-02-06 05:00,2021,2,6,05:00,0.8,,0.1,,95.0,,0.0,,3.0,,9.0,,16.1,,96.01,,,,,,
2166,-119.38,49.96,KELOWNA,1123939,2021-02-06 06:00,2021,2,6,06:00,0.4,,0.3,,99.0,,0.0,,2.0,,5.0,,2.4,,95.93,,,,,,Snow
2167,-119.38,49.96,KELOWNA,1123939,2021-02-06 07:00,2021,2,6,07:00,0.1,,0.1,,100.0,,0.2,,,M,4.0,,8.1,,95.82,,,,,,"Rain,Fog"
2168,-119.38,49.96,KELOWNA,1123939,2021-02-06 08:00,2021,2,6,08:00,0.2,,0.2,,100.0,,0.2,,,M,4.0,,9.7,,95.74,,,,,,"Rain,Fog"
2169,-119.38,49.96,KELOWNA,1123939,2021-02-06 09:00,2021,2,6,09:00,0.2,,0.2,,100.0,,0.0,,36.0,,13.0,,4.8,,95.71,,,,,,Fog
2170,-119.38,49.96,KELOWNA,1123939,2021-02-06 10:00,2021,2,6,10:00,0.6,,0.6,,100.0,,0.0,,35.0,,15.0,,14.5,,95.72,,,,,,
2171,-119.38,49.96,KELOWNA,1123939,2021-02-06 11:00,2021,2,6,11:00,1.0,,0.7,,98.0,,0.0,,1.0,,9.0,,16.1,,95.71,,,,,,
2172,-119.38,49.96,KELOWNA,1123939,2021-02-06 12:00,2021,2,6,12:00,1.6,,0.9,,95.0,,0.0,,36.0,,9.0,,16.1,,95.71,,,,,,
2173,-119.38,49.96,KELOWNA,1123939,2021-02-06 13:00,2021,2,6,13:00,2.3,,1.0,,91.0,,0.0,,1.0,,8.0,,16.1,,95.69,,,,,,
2174,-119.38,49.96,KELOWNA,1123939,2021-02-06 14:00,2021,2,6,14:00,2.4,,1.1,,91.0,,0.0,,36.0,,9.0,,16.1,,95.72,,,,,,
2175,-119.38,49.96,KELOWNA,1123939,2021-02-06 15:00,2021,2,6,15:00,2.7,,1.2,,90.0,,0.0,,36.0,,8.0,,16.1,,95.74,,,,,,
2176,-119.38,49.96,KELOWNA,1123939,2021-02-06 16:00,2021,2,6,16:00,2.4,,1.2,,92.0,,0.0,,17.0,,8.0,,16.1,,95.8,,,,,,
2177,-119.38,49.96,KELOWNA,1123939,2021-02-06 17:00,2021,2,6,17:00,2.0,,1.1,,94.0,,0.0,,,M,4.0,,16.1,,95.86,,,,,,
2178,-119.38,49.96,KELOWNA,1123939,2021-02-06 18:00,2021,2,6,18:00,0.8,,0.3,,96.0,,0.0,,2.0,,5.0,,16.1,,95.86,,,,,,
2179,-119.38,49.96,KELOWNA,1123939,2021-02-06 19:00,2021,2,6,19:00,0.3,,-0.4,,95.0,,0.0,,,M,4.0,,16.1,,95.92,,,,,,
2180,-119.38,49.96,KELOWNA,1123939,2021-02-06 20:00,2021,2,6,20:00,0.9,,-3.8,,71.0,,0.0,,36.0,,11.0,,16.1,,95.96,,,,,,
2181,-119.38,49.96,KELOWNA,1123939,2021-02-06 21:00,2021,2,6,21:00,1.8,,-6.5,,54.0,,0.0,,36.0,,15.0,,16.1,,96.02,,,,,,
2182,-119.38,49.96,KELOWNA,1123939,2021-02-06 22:00,2021,2,6,22:00,1.0,,-7.1,,55.0,,0.0,,31.0,,9.0,,16.1,,96.06,,,,,,
2183,-119.38,49.96,KELOWNA,1123939,2021-02-06 23:00,2021,2,6,23:00,0.3,,-7.4,,56.0,,0.0,,34.0,,8.0,,16.1,,96.15,,,,,,
2184,-119.38,49.96,KELOWNA,1123939,2021-02-07 00:00,2021,2,7,00:00,-0.3,,-7.4,,59.0,,0.0,,,M,4.0,,16.1,,96.17,,,,-2.0,,
2185,-119.38,49.96,KELOWNA,1123939,2021-02-07 01:00,2021,2,7,01:00,-2.1,,-6.4,,73.0,,0.0,,34.0,,9.0,,16.1,,96.24,,,,-6.0,,
2186,-119.38,49.96,KELOWNA,1123939,2021-02-07 02:00,2021,2,7,02:00,-2.6,,-7.2,,71.0,,0.0,,1.0,,9.0,,16.1,,96.3,,,,-6.0,,
2187,-119.38,49.96,KELOWNA,1123939,2021-02-07 03:00,2021,2,7,03:00,-3.3,,-6.8,,77.0,,0.0,,,M,4.0,,16.1,,96.34,,,,-5.0,,
2188,-119.38,49.96,KELOWNA,1123939,2021-02-07 04:00,2021,2,7,04:00,-2.9,,-6.8,,75.0,,0.0,,,,0.0,,16.1,,96.37,,,,,,
2189,-119.38,49.96,KELOWNA,1123939,2021-02-07 05:00,2021,2,7,05:00,-2.7,,-7.0,,73.0,,0.0,,,M,4.0,,16.1,,96.38,,,,-4.0,,
2190,-119.38,49.96,KELOWNA,1123939,2021-02-07 06:00,2021,2,7,06:00,-2.9,,-5.7,,81.0,,0.0,,,M,4.0,,16.1,,96.41,,,,-4.0,,
2191,-119.38,49.96,KELOWNA,1123939,2021-02-07 07:00,2021,2,7,07:00,-2.7,,-5.5,,81.0,,0.0,,,,0.0,,16.1,,96.37,,,,,,
2192,-119.38,49.96,KELOWNA,1123939,2021-02-07 08:00,2021,2,7,08:00,-2.6,,-4.7,,86.0,,0.0,,,,0.0,,16.1,,96.37,,,,,,
2193,-119.38,49.96,KELOWNA,1123939,2021-02-07 09:00,2021,2,7,09:00,-1.7,,-6.4,,70.0,,0.0,,1.0,,4.0,,16.1,,96.38,,,,-3.0,,
2194,-119.38,49.96,KELOWNA,1123939,2021-02-07 10:00,2021,2,7,10:00,-0.7,,-8.6,,55.0,,0.0,,18.0,,8.0,,16.1,,96.35,,,,-4.0,,
2195,-119.38,49.96,KELOWNA,1123939,2021-02-07 11:00,2021,2,7,11:00,-0.2,,-10.1,,47.0,,0.0,,,,0.0,,16.1,,96.36,,,,,,
2196,-119.38,49.96,KELOWNA,1123939,2021-02-07 12:00,2021,2,7,12:00,0.1,,-10.1,,47.0,,0.0,,,,0.0,,16.1,,96.32,,,,,,
2197,-119.38,49.96,KELOWNA,1123939,2021-02-07 13:00,2021,2,7,13:00,0.4,,-9.2,,49.0,,0.0,,19.0,,8.0,,16.1,,96.26,,,,,,
2198,-119.38,49.96,KELOWNA,1123939,2021-02-07 14:00,2021,2,7,14:00,0.4,,-7.4,,56.0,,0.0,,33.0,,11.0,,16.1,,96.21,,,,,,
2199,-119.38,49.96,KELOWNA,1123939,2021-02-07 15:00,2021,2,7,15:00,0.0,,-7.0,,59.0,,0.0,,1.0,,8.0,,16.1,,96.19,,,,-3.0,,
2200,-119.38,49.96,KELOWNA,1123939,2021-02-07 16:00,2021,2,7,16:00,-0.1,,-6.2,,63.0,,0.0,,1.0,,8.0,,16.1,,96.19,,,,-3.0,,
2201,-119.38,49.96,KELOWNA,1123939,2021-02-07 17:00,2021,2,7,17:00,-0.9,,-5.2,,73.0,,0.0,,36.0,,8.0,,16.1,,96.21,,,,-4.0,,
2202,-119.38,49.96,KELOWNA,1123939,2021-02-07 18:00,2021,2,7,18:00,-1.8,,-5.6,,75.0,,0.0,,1.0,,9.0,,16.1,,96.21,,,,-5.0,,
2203,-119.38,49.96,KELOWNA,1123939,2021-02-07 19:00,2021,2,7,19:00,-2.0,,-6.3,,73.0,,0.0,,1.0,,8.0,,16.1,,96.21,,,,-5.0,,
2204,-119.38,49.96,KELOWNA,1123939,2021-02-07 20:00,2021,2,7,20:00,-2.1,,-6.2,,74.0,,0.0,,3.0,,9.0,,16.1,,96.23,,,,-6.0,,
2205,-119.38,49.96,KELOWNA,1123939,2021-02-07 21:00,2021,2,7,21:00,-2.2,,-5.1,,81.0,,0.0,,35.0,,9.0,,16.1,,96.25,,,,-6.0,,
2206,-119.38,49.96,KELOWNA,1123939,2021-02-07 22:00,2021,2,7,22:00,-2.2,,-5.7,,77.0,,0.0,,1.0,,11.0,,16.1,,96.31,,,,-6.0,,
2207,-119.38,49.96,KELOWNA,1123939,2021-02-07 23:00,2021,2,7,23:00,-1.9,,-7.2,,67.0,,0.0,,2.0,,15.0,,16.1,,96.33,,,,-7.0,,
2208,-119.38,49.96,KELOWNA,1123939,2021-02-08 00:00,2021,2,8,00:00,-2.5,,-6.8,,72.0,,0.0,,1.0,,11.0,,16.1,,96.35,,,,-7.0,,
2209,-119.38,49.96,KELOWNA,1123939,2021-02-08 01:00,2021,2,8,01:00,-2.7,,-8.3,,65.0,,0.0,,35.0,,11.0,,16.1,,96.41,,,,-7.0,,
2210,-119.38,49.96,KELOWNA,1123939,2021-02-08 02:00,2021,2,8,02:00,-3.2,,-12.0,,51.0,,0.0,,1.0,,21.0,,16.1,,96.49,,,,-9.0,,
2211,-119.38,49.96,KELOWNA,1123939,2021-02-08 03:00,2021,2,8,03:00,-3.9,,-12.9,,50.0,,0.0,,35.0,,22.0,,16.1,,96.58,,,,-10.0,,
2212,-119.38,49.96,KELOWNA,1123939,2021-02-08 04:00,2021,2,8,04:00,-4.5,,-13.6,,49.0,,0.0,,35.0,,22.0,,16.1,,96.63,,,,-11.0,,
2213,-119.38,49.96,KELOWNA,1123939,2021-02-08 05:00,2021,2,8,05:00,-5.3,,-14.3,,50.0,,0.0,,1.0,,15.0,,16.1,,96.73,,,,-11.0,,
2214,-119.38,49.96,KELOWNA,1123939,2021-02-08 06:00,2021,2,8,06:00,-6.3,,-15.3,,49.0,,0.0,,1.0,,13.0,,16.1,,96.79,,,,-12.0,,
2215,-119.38,49.96,KELOWNA,1123939,2021-02-08 07:00,2021,2,8,07:00,-6.8,,-16.6,,46.0,,0.0,,2.0,,17.0,,16.1,,96.89,,,,-13.0,,
2216,-119.38,49.96,KELOWNA,1123939,2021-02-08 08:00,2021,2,8,08:00,-7.4,,-17.1,,46.0,,0.0,,4.0,,11.0,,16.1,,97.0,,,,-12.0,,
2217,-119.38,49.96,KELOWNA,1123939,2021-02-08 09:00,2021,2,8,09:00,-7.6,,-18.4,,42.0,,0.0,,3.0,,17.0,,16.1,,97.08,,,,-14.0,,
2218,-119.38,49.96,KELOWNA,1123939,2021-02-08 10:00,2021,2,8,10:00,-7.2,,-19.1,,39.0,,0.0,,3.0,,11.0,,16.1,,97.12,,,,-12.0,,
2219,-119.38,49.96,KELOWNA,1123939,2021-02-08 11:00,2021,2,8,11:00,-6.9,,-18.9,,39.0,,0.0,,35.0,,21.0,,16.1,,97.16,,,,-14.0,,
2220,-119.38,49.96,KELOWNA,1123939,2021-02-08 12:00,2021,2,8,12:00,-6.7,,-20.5,,33.0,,0.0,,2.0,,9.0,,16.1,,97.16,,,,-11.0,,
2221,-119.38,49.96,KELOWNA,1123939,2021-02-08 13:00,2021,2,8,13:00,-6.2,,-19.8,,34.0,,0.0,,2.0,,13.0,,16.1,,97.14,,,,-12.0,,
2222,-119.38,49.96,KELOWNA,1123939,2021-02-08 14:00,2021,2,8,14:00,-6.1,,-19.5,,34.0,,0.0,,35.0,,11.0,,16.1,,97.15,,,,-11.0,,
2223,-119.38,49.96,KELOWNA,1123939,2021-02-08 15:00,2021,2,8,15:00,-5.7,,-20.1,,32.0,,0.0,,1.0,,13.0,,16.1,,97.16,,,,-11.0,,
2224,-119.38,49.96,KELOWNA,1123939,2021-02-08 16:00,2021,2,8,16:00,-6.2,,-20.0,,33.0,,0.0,,36.0,,15.0,,16.1,,97.16,,,,-12.0,,
2225,-119.38,49.96,KELOWNA,1123939,2021-02-08 17:00,2021,2,8,17:00,-7.2,,-18.8,,40.0,,0.0,,35.0,,18.0,,16.1,,97.21,,,,-14.0,,
2226,-119.38,49.96,KELOWNA,1123939,2021-02-08 18:00,2021,2,8,18:00,-8.6,,-19.3,,42.0,,0.0,,6.0,,13.0,,16.1,,97.24,,,,-15.0,,
2227,-119.38,49.96,KELOWNA,1123939,2021-02-08 19:00,2021,2,8,19:00,-8.9,,-19.8,,41.0,,0.0,,7.0,,17.0,,16.1,,97.29,,,,-16.0,,
2228,-119.38,49.96,KELOWNA,1123939,2021-02-08 20:00,2021,2,8,20:00,-9.6,,-19.1,,47.0,,0.0,,36.0,,8.0,,16.1,,97.34,,,,-14.0,,
2229,-119.38,49.96,KELOWNA,1123939,2021-02-08 21:00,2021,2,8,21:00,-11.1,,-18.4,,55.0,,0.0,,35.0,,9.0,,16.1,,97.39,,,,-16.0,,
2230,-119.38,49.96,KELOWNA,1123939,2021-02-08 22:00,2021,2,8,22:00,-12.1,,-18.5,,59.0,,0.0,,9.0,,8.0,,16.1,,97.44,,,,-17.0,,
2231,-119.38,49.96,KELOWNA,1123939,2021-02-08 23:00,2021,2,8,23:00,-12.8,,-17.3,,69.0,,0.0,,,,0.0,,16.1,,97.45,,,,,,
2232,-119.38,49.96,KELOWNA,1123939,2021-02-09 00:00,2021,2,9,00:00,-13.3,,-17.7,,70.0,,0.0,,,M,4.0,,16.1,,97.52,,,,-16.0,,
2233,-119.38,49.96,KELOWNA,1123939,2021-02-09 01:00,2021,2,9,01:00,-14.6,,-18.0,,76.0,,0.0,,,M,4.0,,16.1,,97.55,,,,-17.0,,
2234,-119.38,49.96,KELOWNA,1123939,2021-02-09 02:00,2021,2,9,02:00,-15.0,,-19.0,,72.0,,0.0,,5.0,,4.0,,16.1,,97.54,,,,-18.0,,
2235,-119.38,49.96,KELOWNA,1123939,2021-02-09 03:00,2021,2,9,03:00,-15.6,,-20.4,,67.0,,0.0,,,,0.0,,16.1,,97.56,,,,,,
2236,-119.38,49.96,KELOWNA,1123939,2021-02-09 04:00,2021,2,9,04:00,-15.9,,-19.7,,73.0,,0.0,,,,0.0,,16.1,,97.59,,,,,,
2237,-119.38,49.96,KELOWNA,1123939,2021-02-09 05:00,2021,2,9,05:00,-16.7,,-21.1,,69.0,,0.0,,6.0,,5.0,,16.1,,97.6,,,,-21.0,,
2238,-119.38,49.96,KELOWNA,1123939,2021-02-09 06:00,2021,2,9,06:00,-16.8,,-21.2,,69.0,,0.0,,,M,4.0,,16.1,,97.63,,,,-20.0,,
2239,-119.38,49.96,KELOWNA,1123939,2021-02-09 07:00,2021,2,9,07:00,-17.0,,-21.5,,68.0,,0.0,,5.0,,5.0,,16.1,,97.62,,,,-21.0,,
2240,-119.38,49.96,KELOWNA,1123939,2021-02-09 08:00,2021,2,9,08:00,-16.8,,-21.2,,69.0,,0.0,,1.0,,8.0,,16.1,,97.62,,,,-22.0,,
2241,-119.38,49.96,KELOWNA,1123939,2021-02-09 09:00,2021,2,9,09:00,-14.4,,-20.0,,63.0,,0.0,,17.0,,5.0,,16.1,,97.64,,,,-18.0,,
2242,-119.38,49.96,KELOWNA,1123939,2021-02-09 10:00,2021,2,9,10:00,-13.1,,-20.8,,53.0,,0.0,,,M,4.0,,16.1,,97.63,,,,-16.0,,
2243,-119.38,49.96,KELOWNA,1123939,2021-02-09 11:00,2021,2,9,11:00,-11.6,,-20.0,,50.0,,0.0,,34.0,,8.0,,16.1,,97.61,,,,-16.0,,
2244,-119.38,49.96,KELOWNA,1123939,2021-02-09 12:00,2021,2,9,12:00,-10.5,,-19.3,,49.0,,0.0,,34.0,,9.0,,16.1,,97.52,,,,-15.0,,
